Kind,Name,AvgCyclomatic,SumCyclomatic,MaxEssential,MaxNesting
Public Class,"ufc.npi.prontuario.service.ServidorServiceTest",2,6,1,1
Public Method,"ufc.npi.prontuario.service.ServidorServiceTest.testBuscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.ServidorServiceTest.testBuscarTudo",,1,,0
Public Method,"ufc.npi.prontuario.service.ServidorServiceTest.testSalvar",,4,,1
Public Interface,"ufc.npi.prontuario.service.TipoPatologiaService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.TipoPatologiaService.atualizar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TipoPatologiaService.buscarPorId",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TipoPatologiaService.buscarPorIds",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TipoPatologiaService.buscarPorNome",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TipoPatologiaService.buscarTudo",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TipoPatologiaService.remover",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TipoPatologiaService.salvar",,0,,0
Public Class,"ufc.npi.prontuario.service.TipoPatologiaServiceTest",1,4,1,1
Public Method,"ufc.npi.prontuario.service.TipoPatologiaServiceTest.testBuscarById",,1,,0
Public Method,"ufc.npi.prontuario.service.TipoPatologiaServiceTest.testFindAll",,1,,0
Public Method,"ufc.npi.prontuario.service.TipoPatologiaServiceTest.testSalvar",,2,,1
Public Interface,"ufc.npi.prontuario.service.TipoProcedimentoService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.TipoProcedimentoService.atualizar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TipoProcedimentoService.buscarPorId",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TipoProcedimentoService.buscarPorNome",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TipoProcedimentoService.buscarTudo",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TipoProcedimentoService.remover",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TipoProcedimentoService.salvar",,0,,0
Public Class,"ufc.npi.prontuario.service.TipoProcedimentoServiceTest",1,4,1,1
Public Method,"ufc.npi.prontuario.service.TipoProcedimentoServiceTest.testBuscarById",,1,,0
Public Method,"ufc.npi.prontuario.service.TipoProcedimentoServiceTest.testFindAll",,1,,0
Public Method,"ufc.npi.prontuario.service.TipoProcedimentoServiceTest.testSalvar",,2,,1
Public Interface,"ufc.npi.prontuario.service.TokenService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.TokenService.buscar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TokenService.buscarPorUsuario",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TokenService.deletar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TokenService.enviarTokenDeRecuperacao",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TokenService.existe",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TokenService.salvar",,0,,0
Public Class,"ufc.npi.prontuario.service.TokenServiceTest",1,5,1,0
Public Method,"ufc.npi.prontuario.service.TokenServiceTest.buscar",,1,,0
Public Method,"ufc.npi.prontuario.service.TokenServiceTest.buscarPorUsuario",,1,,0
Public Method,"ufc.npi.prontuario.service.TokenServiceTest.deletar",,1,,0
Public Method,"ufc.npi.prontuario.service.TokenServiceTest.existe",,1,,0
Public Method,"ufc.npi.prontuario.service.TokenServiceTest.salvar",,1,,0
Public Interface,"ufc.npi.prontuario.service.TurmaService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.adicionarProfessorTurma",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.alterarStatus",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.buscarAtivasPorAluno",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.buscarPorId",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.buscarProfessores",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.buscarTudo",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.buscarTurmas",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.buscarTurmasProfessor",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.inscreverAluno",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.removerInscricao",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.removerProfessor",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.removerTurma",,0,,0
Abstract Method,"ufc.npi.prontuario.service.TurmaService.salvar",,0,,0
Public Class,"ufc.npi.prontuario.service.TurmaServiceTest",1,18,1,1
Public Method,"ufc.npi.prontuario.service.TurmaServiceTest.iniciarVariaveis",,1,,0
Private Method,"ufc.npi.prontuario.service.TurmaServiceTest.salvar",,2,,1
Public Method,"ufc.npi.prontuario.service.TurmaServiceTest.testAdicionarProfessorTurma",,1,,0
Public Method,"ufc.npi.prontuario.service.TurmaServiceTest.testAlterarStatus",,1,,0
Public Method,"ufc.npi.prontuario.service.TurmaServiceTest.testBuscarAtivasPorAluno",,1,,0
Public Method,"ufc.npi.prontuario.service.TurmaServiceTest.testBuscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.TurmaServiceTest.testBuscarProfessores",,1,,0
Public Method,"ufc.npi.prontuario.service.TurmaServiceTest.testBuscarTudo",,1,,0
Public Method,"ufc.npi.prontuario.service.TurmaServiceTest.testInscreverAluno",,4,,1
Public Method,"ufc.npi.prontuario.service.TurmaServiceTest.testRemoverInscricao",,3,,1
Public Method,"ufc.npi.prontuario.service.TurmaServiceTest.testSalvar",,1,,0
Public Method,"ufc.npi.prontuario.service.TurmaServiceTest.testbuscarTurmasProfessor",,1,,0
Public Interface,"ufc.npi.prontuario.service.UsuarioService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.UsuarioService.alterarDados",,0,,0
Abstract Method,"ufc.npi.prontuario.service.UsuarioService.alterarSenha",,0,,0
Abstract Method,"ufc.npi.prontuario.service.UsuarioService.buscarPorEmail",,0,,0
Abstract Method,"ufc.npi.prontuario.service.UsuarioService.novaSenha",,0,,0
Abstract Method,"ufc.npi.prontuario.service.UsuarioService.recuperarSenha",,0,,0
Public Class,"ufc.npi.prontuario.service.UsuarioServiceTest",1,8,1,1
Public Method,"ufc.npi.prontuario.service.UsuarioServiceTest.alterarSenha",,3,,1
Public Method,"ufc.npi.prontuario.service.UsuarioServiceTest.buscarPorEmail",,1,,0
Public Method,"ufc.npi.prontuario.service.UsuarioServiceTest.novaSenha",,1,,0
Public Method,"ufc.npi.prontuario.service.UsuarioServiceTest.recuperarSenhaUsuarioComSolicitacaoAtiva",,1,,0
Public Method,"ufc.npi.prontuario.service.UsuarioServiceTest.recuperarSenhaUsuarioInvalido",,1,,0
Public Method,"ufc.npi.prontuario.service.UsuarioServiceTest.recuperarSenhaUsuarioSemSolicitacaoAtiva",,1,,0
Package,"ufc.npi.prontuario.service.impl",1,364,4,5
Public Class,"ufc.npi.prontuario.service.impl.AlunoServiceImpl",1,18,1,1
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.alunoExiste",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.atualizar",,3,,1
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.buscarAjudantes",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.buscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.buscarPorMatricula",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.buscarTudo",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.getSenhaAluno",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.removerAluno",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.salvar",,3,,1
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.verificarAluno",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.verificarIngressoAluno",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AlunoServiceImpl.verificarMatriculaAluno",,1,,0
Public Class,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl",1,36,1,2
Private Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.addPerguntaEmAnamnese",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.adicionarPerguntaEmAnamneseESalvar",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.alterarOrdemAnamnese",,3,,2
Private Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.alterarOrdemPergunta",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.anamneseEmAndamento",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.anamneseNaoFinalizada",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.buscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.buscarTodasFinalizadas",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.buscarTudo",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.excluirPergunta",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.finalizar",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.ordemDaPergunta",,2,,0
Private Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.pegarIndexPergunta",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.remover",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.removerPerguntaDaAnamnese",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.removerPerguntaDaLista",,3,,2
Private Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.reodenarPerguntasAsc",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.reodenarPerguntasDesc",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.salvar",,3,,1
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.salvarPergunta",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.setOrdemPergunta",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.setPerguntaAnamnese",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.AnamneseServiceImpl.validarAnamnese",,1,,0
Public Class,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl",1,41,1,2
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.addDataAvaliacao",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.addItemAvaliacao",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.adicionarAvaliacaoAtendimento",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.adicionarItemAvaliacaoAtendimento",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.adicionarObservacao",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.atualizar",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.buscarAtendimentoPorPaciente",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.buscarAtendimentosNaoFinalizadosPorProfessor",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.buscarAtendimentosPorUsuario",,6,,2
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.buscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.buscarResponsavelOrAjustante",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.buscarTudoPorAluno",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.existeAtendimentoAbertoAlunoPaciente",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.finalizarAtendimento",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.getAvaliacaoAtendimento",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.getFindOneAtendimentoRepos",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.getFindOneAvaliacaoRepository",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.getFindOneItemAvaliacaoRepository",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.inserirData",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.inserirObservacao",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.reavaliarItem",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.remover",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.retornaAjudante",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.retornaAluno",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.retornaPaciente",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.salvar",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.ultimoAtendimentoAbertoAlunoPaciente",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.validarAtendimento",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.verificarAvaliacaoAtendimento",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AtendimentoServiceImpl.verificarObservacao",,1,,0
Public Class,"ufc.npi.prontuario.service.impl.AvaliacaoServiceImpl",1,13,1,2
Public Method,"ufc.npi.prontuario.service.impl.AvaliacaoServiceImpl.addItem",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AvaliacaoServiceImpl.ativarDesativar",,3,,2
Public Method,"ufc.npi.prontuario.service.impl.AvaliacaoServiceImpl.deleteAvaliacao",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.AvaliacaoServiceImpl.deleteItem",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AvaliacaoServiceImpl.finalizar",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AvaliacaoServiceImpl.getAvaliacaoAtiva",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AvaliacaoServiceImpl.getTodasAvaliacoes",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.AvaliacaoServiceImpl.itemAvaliacaoIsValid",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.AvaliacaoServiceImpl.salvar",,1,,0
Public Class,"ufc.npi.prontuario.service.impl.DisciplinaServiceImpl",1,13,1,1
Public Method,"ufc.npi.prontuario.service.impl.DisciplinaServiceImpl.atualizar",,4,,1
Public Method,"ufc.npi.prontuario.service.impl.DisciplinaServiceImpl.buscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.DisciplinaServiceImpl.buscarTudo",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.DisciplinaServiceImpl.removerDisciplina",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.DisciplinaServiceImpl.salvar",,3,,1
Public Method,"ufc.npi.prontuario.service.impl.DisciplinaServiceImpl.verificarDiciplinaNomeECod",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.DisciplinaServiceImpl.verificarDisciplinaRepoFindNomeECodigo",,1,,0
Public Class,"ufc.npi.prontuario.service.impl.DocumentoServiceImpl",1,17,1,5
Public Method,"ufc.npi.prontuario.service.impl.DocumentoServiceImpl.buscarArquivo",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.DocumentoServiceImpl.criarArquivo",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.DocumentoServiceImpl.deletar",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.DocumentoServiceImpl.documentoPDF",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.DocumentoServiceImpl.downloadDocumento",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.DocumentoServiceImpl.getDocumentoDescricao",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.DocumentoServiceImpl.getExtensaoDocumento",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.DocumentoServiceImpl.salvar",,6,,5
Private Method,"ufc.npi.prontuario.service.impl.DocumentoServiceImpl.salvarArquivoLocal",,2,,1
Public Class,"ufc.npi.prontuario.service.impl.EmailServiceImpl",1,19,4,3
Private Method,"ufc.npi.prontuario.service.impl.EmailServiceImpl.configurarMensagem",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.EmailServiceImpl.construirEmails",,3,,2
Private Method,"ufc.npi.prontuario.service.impl.EmailServiceImpl.criarMensagemAtendimento",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.EmailServiceImpl.emailRecuperacaoSenha",,1,,0
Class,"ufc.npi.prontuario.service.impl.EmailServiceImpl.emailRecuperacaoSenha.(Anon_1)",2,2,1,1
Public Method,"ufc.npi.prontuario.service.impl.EmailServiceImpl.emailRecuperacaoSenha.(Anon_1).run",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.EmailServiceImpl.enviarEmail",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.EmailServiceImpl.enviarEmails",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.EmailServiceImpl.formatDate",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.EmailServiceImpl.gerarTextoMensagem",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.EmailServiceImpl.notificarAtendimentoAndamento",,4,,3
Public Method,"ufc.npi.prontuario.service.impl.EmailServiceImpl.notificarAtendimentoAvaliacao",,4,,3
Public Class,"ufc.npi.prontuario.service.impl.OdontogramaServiceImpl",1,2,1,0
Public Method,"ufc.npi.prontuario.service.impl.OdontogramaServiceImpl.buscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.OdontogramaServiceImpl.buscarPorPacienteId",,1,,0
Public Class,"ufc.npi.prontuario.service.impl.PacienteFormularioService",1,3,1,0
Private Method,"ufc.npi.prontuario.service.impl.PacienteFormularioService.addCampos",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PacienteFormularioService.formularioCadastro",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PacienteFormularioService.formularioEdicao",,1,,0
Public Class,"ufc.npi.prontuario.service.impl.PacienteServiceImpl",1,24,1,2
Public Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.adicionarAnamnese",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.buscarByCns",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.buscarByCpf",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.buscarTudo",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.criarOdontogramaEmPaciente",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.inicializarOdontogramaPaciente",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.pacienteCnsNull",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.pacienteCpfVazio",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.pacienteIdNull",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.salvar",,4,,1
Private Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.verificarCnsDuplicado",,3,,2
Private Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.verificarCpfDuplicado",,3,,2
Private Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.verificarSePacienteTemCNS",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.PacienteServiceImpl.verificarSePacienteTemCPF",,2,,1
Public Class,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl",2,27,1,2
Private Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.atendimentoEValidoOuPertenceAoAluno",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.buscarPatologiasDentePaciente",,3,,2
Public Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.buscarPatologiasOdontograma",,6,,2
Public Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.buscarPatologiasTratadas",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.deletar",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.obterDentePorString",,3,,1
Private Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.obterFaceDentePorString",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.patologiaEValida",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.salvar",,4,,1
Private Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.salvarPatologias",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.setarTiposPatologias",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.PatologiaServiceImpl.tratar",,1,,0
Public Class,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl",1,20,1,1
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.buscarPlanoTratamentoPorClinicaEStatus",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.buscarPlanoTratamentoPorPaciente",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.configurarStatus",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.editar",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.equalStatus",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.excluirPlanoTratamento",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.finalizar",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.pacienteNaoTemTratamento",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.pegarClinica",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.pegarPaciente",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.planoEmEspera",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.planoTratamentoConcluidoInterrompido",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.salvar",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.tratamentoConcluido",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.PlanoTratamentoServiceImpl.tratamentoInterrompido",,1,,0
Public Class,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl",1,36,1,2
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.buscarAtendimentos",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.buscarProcedimentosExistentesOdontograma",,2,,0
Lambda Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.buscarProcedimentosExistentesOdontograma.(lambda_expr_1)",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.buscarProcedimentosOdontograma",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.configurarProcedimentos",,3,,1
Public Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.deletar",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.findProcedimentosByAluno",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.findProcedimentosByAtendimento",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.findProcedimentosByAtendimentoExistente",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.findProcedimentosByServidor",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.findProcedimentosByUsuario",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.findProcedimentosExistenteByAluno",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.findProcedimentosExistenteByServidor",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.findProcedimentosExistenteByUsuario",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.findProcedimentosNaoValidados",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.findProcedimentosValidados",,2,,1
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.getListTipoProcedimento",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.salvar",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.salvarPatologias",,3,,2
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.salvarProcedimentos",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.tabelaProcedimentosOdontograma",,2,,0
Lambda Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.tabelaProcedimentosOdontograma.(lambda_expr_1)",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.ProcedimentoServiceImpl.verificarSeAtendimentoEstaAberto",,2,,1
Public Class,"ufc.npi.prontuario.service.impl.ServidorServiceImpl",2,17,1,1
Public Method,"ufc.npi.prontuario.service.impl.ServidorServiceImpl.atualizar",,6,,1
Public Method,"ufc.npi.prontuario.service.impl.ServidorServiceImpl.buscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.ServidorServiceImpl.buscarProfessores",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.ServidorServiceImpl.removerServidor",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.ServidorServiceImpl.salvar",,4,,1
Private Method,"ufc.npi.prontuario.service.impl.ServidorServiceImpl.verificarEmailMatricula",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.ServidorServiceImpl.verificarServidorTemPapeis",,1,,0
Private Method,"ufc.npi.prontuario.service.impl.ServidorServiceImpl.verificarValidadeDoServidor",,1,,0
Public Class,"ufc.npi.prontuario.service.impl.TipoPatologiaServiceImpl",1,16,1,1
Public Method,"ufc.npi.prontuario.service.impl.TipoPatologiaServiceImpl.atualizar",,3,,1
Public Method,"ufc.npi.prontuario.service.impl.TipoPatologiaServiceImpl.buscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.TipoPatologiaServiceImpl.buscarPorIds",,2,,1
Public Method,"ufc.npi.prontuario.service.impl.TipoPatologiaServiceImpl.buscarPorNome",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.TipoPatologiaServiceImpl.buscarPorNomeTipoPatologia",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.TipoPatologiaServiceImpl.buscarTudo",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.TipoPatologiaServiceImpl.remover",,1,,0
Public Method,"ufc.npi.prontuario.service.impl.TipoPatologiaServiceImpl.salvar",,3,,1
